,sentence,score,label
2620,"They laughed and laughed, and laughed again—laughed till they ached— laughed till they cried.",0.8000000119209291,2
2621,But all of a sudden Lamp-Wick stopped laughing.,-0.4000000059604645,0
2622,He tottered and almost fell.,-0.5,0
2623,"Pale as a ghost, he turned to Pinocchio and said: Help, help, Pinocchio.",-0.10000000149011612,0
2624,What is the matter.,-0.10000000149011612,0
2625,"Oh, help me.",0.0,1
2626,I can no longer stand up.,-0.8000000119209291,0
2627,"I can’t either, cried Pinocchio; and his laughter turned to tears as he stumbled about helplessly.",0.10000000149011612,1
2628,"They had hardly finished speaking, when both of them fell on all fours and began running and jumping around the room.",-0.699999988079071,0
2629,"As they ran, their arms turned into legs, their faces lengthened into snouts and their backs became covered with long gray hairs.",-0.8000000119209291,0
2630,"This was humiliation enough, but the most horrible moment was the one in which the two poor creatures felt their tails appear.",-0.8000000119209291,0
2631,"Overcome with shame and grief, they tried to cry and bemoan their fate.",-0.8000000119209291,0
2632,But what is done can’t be undone.,-0.4000000059604645,0
2633,"Instead of moans and cries, they burst forth into loud donkey brays, which sounded very much like, Haw.",-0.699999988079071,0
2634,Haw.,0.20000000298023224,2
2635,Haw.,0.20000000298023224,2
2636,"At that moment, a loud knocking was heard at the door and a voice called to them: Open.",-0.5,0
2637,"I am the Little Man, the driver of the wagon which brought you here.",0.0,1
2638,"Open, I say, or beware.",-0.20000000298023224,0
2639,"CHAPTER 33 Pinocchio, having become a Donkey, is bought by the owner of a Circus, who wants to teach him to do tricks.",0.0,1
2640,The Donkey becomes lame and is sold to a man who wants to use his skin for a drumhead.,-0.30000001192092896,0
2641,Very sad and downcast were the two poor little fellows as they stood and looked at each other.,-0.8000000119209291,0
2642,"Outside the room, the Little Man grew more and more impatient, and finally gave the door such a violent kick that it flew open.",-0.6000000238418579,0
2643,"With his usual sweet smile on his lips, he looked at Pinocchio and Lamp-Wick and said to them: Fine work, boys.",0.6000000238418579,2
2644,"You have brayed well, so well that I recognized your voices immediately, and here I am.",0.8999999761581421,2
2645,"On hearing this, the two Donkeys bowed their heads in shame, dropped their ears, and put their tails between their legs.",-0.8000000119209291,0
2646,"At first, the Little Man petted and caressed them and smoothed down their hairy coats.",0.0,1
2647,Then he took out a currycomb and worked over them till they shone like glass.,-0.30000001192092896,0
2648,"Satisfied with the looks of the two little animals, he bridled them and took them to a market place far away from the Land of Toys, in the hope of selling them at a good price.",0.5,2
2649,"In fact, he did not have to wait very long for an offer.",0.8000000119209291,2
2650,Lamp-Wick was bought by a farmer whose donkey had died the day before.,-0.10000000149011612,0
2651,"Pinocchio went to the owner of a circus, who wanted to teach him to do tricks for his audiences.",0.0,1
2652,And now do you understand what the Little Man’s profession was.,-0.10000000149011612,0
2653,"This horrid little being, whose face shone with kindness, went about the world looking for boys.",-0.4000000059604645,0
2654,"Lazy boys, boys who hated books, boys who wanted to run away from home, boys who were tired of school—all these were his joy and his fortune.",0.10000000149011612,1
2655,He took them with him to the Land of Toys and let them enjoy themselves to their heart’s content.,0.6000000238418579,2
2656,"When, after months of all play and no work, they became little donkeys, he sold them on the market place.",-0.699999988079071,0
2657,"In a few years, he had become a millionaire.",0.6000000238418579,2
2658,What happened to Lamp-Wick.,-0.4000000059604645,0
2659,"My dear children, I do not know.",-0.4000000059604645,0
2660,"Pinocchio, I can tell you, met with great hardships even from the first day.",0.5,2
2661,"After putting him in a stable, his new master filled his manger with straw, but Pinocchio, after tasting a mouthful, spat it out.",0.0,1
2662,Then the man filled the manger with hay.,-0.30000001192092896,0
2663,But Pinocchio did not like that any better.,-0.8000000119209291,0
2664,"Ah, you don’t like hay either.",-0.8000000119209291,0
2665,he cried angrily.,-0.8000000119209291,0
2666,"Wait, my pretty Donkey, I’ll teach you not to be so particular.",-0.6000000238418579,0
2667,"Without more ado, he took a whip and gave the Donkey a hearty blow across the legs.",0.5,2
2668,Pinocchio screamed with pain and as he screamed he brayed: Haw.,-0.6000000238418579,0
2669,Haw.,0.20000000298023224,2
2670,Haw.,0.20000000298023224,2
2671,I can’t digest straw.,-0.8000000119209291,0
2672,Then eat the hay.,0.10000000149011612,1
2673,"answered his master, who understood the Donkey perfectly.",0.8000000119209291,2
2674,Haw.,0.20000000298023224,2
2675,Haw.,0.20000000298023224,2
2676,Haw.,0.20000000298023224,2
2677,Hay gives me a headache.,-0.8999999761581421,0
2678,"Do you pretend, by any chance, that I should feed you duck or chicken.",0.0,1
2679,"asked the man again, and, angrier than ever, he gave poor Pinocchio another lashing.",-0.699999988079071,0
2680,"At that second beating, Pinocchio became very quiet and said no more.",-0.10000000149011612,0
2681,"After that, the door of the stable was closed and he was left alone.",-0.699999988079071,0
2682,It was many hours since he had eaten anything and he started to yawn from hunger.,-0.30000001192092896,0
2683,"As he yawned, he opened a mouth as big as an oven.",0.0,1
2684,"Finally, not finding anything else in the manger, he tasted the hay.",0.20000000298023224,2
2685,"After tasting it, he chewed it well, closed his eyes, and swallowed it.",-0.30000001192092896,0
2686,"This hay is not bad, he said to himself.",0.20000000298023224,2
2687,But how much happier I should be if I had studied.,0.699999988079071,2
2688,"Just now, instead of hay, I should be eating some good bread and butter.",-0.30000001192092896,0
2689,Patience.,0.4000000059604645,2
2690,"Next morning, when he awoke, Pinocchio looked in the manger for more hay, but it was all gone.",-0.5,0
2691,He had eaten it all during the night.,0.30000001192092896,2
2692,"He tried the straw, but, as he chewed away at it, he noticed to his great disappointment that it tasted neither like rice nor like macaroni.",-0.8000000119209291,0
2693,Patience.,0.4000000059604645,2
2694,he repeated as he chewed.,-0.5,0
2695,If only my misfortune might serve as a lesson to disobedient boys who refuse to study.,-0.699999988079071,0
2696,Patience.,0.4000000059604645,2
2697,Have patience.,-0.10000000149011612,0
2698,Patience indeed.,0.8000000119209291,2
2699,"shouted his master just then, as he came into the stable.",0.10000000149011612,1
2700,"Do you think, perhaps, my little Donkey, that I have brought you here only to give you food and drink.",-0.20000000298023224,0
2701,"Oh, no.",-0.5,0
2702,"You are to help me earn some fine gold pieces, do you hear.",0.5,2
2703,"Come along, now.",0.0,1
2704,"I am going to teach you to jump and bow, to dance a waltz and a polka, and even to stand on your head.",0.5,2
2705,"Poor Pinocchio, whether he liked it or not, had to learn all these wonderful things; but it took him three long months and cost him many, many lashings before he was pronounced perfect.",0.0,1
2706,The day came at last when Pinocchio’s master was able to announce an extraordinary performance.,0.8999999761581421,2
2707,"The announcements, posted all around the town, and written in large letters, read thus: GREAT SPECTACLE TONIGHT LEAPS AND EXERCISES BY THE GREAT ARTISTS AND THE FAMOUS HORSES of the COMPANY First Public Appearance of the FAMOUS DONKEY called PINOCCHIO THE STAR OF THE DANCE —— The Theater will be as Light as Day That night, as you can well imagine, the theater was filled to overflowing one hour before the show was scheduled to start.",0.0,1
2708,"Not an orchestra chair could be had, not a balcony seat, nor a gallery seat; not even for their weight in gold.",-0.699999988079071,0
2709,"The place swarmed with boys and girls of all ages and sizes, wriggling and dancing about in a fever of impatience to see the famous Donkey dance.",0.30000001192092896,2
2710,"When the first part of the performance was over, the Owner and Manager of the circus, in a black coat, white knee breeches, and patent leather boots, presented himself to the public and in a loud, pompous voice made the following announcement: Most honored friends, Gentlemen and Ladies.",0.10000000149011612,1
2711,"Your humble servant, the Manager of this theater, presents himself before you tonight in order to introduce to you the greatest, the most famous Donkey in the world, a Donkey that has had the great honor in his short life of performing before the kings and queens and emperors of all the great courts of Europe.",0.4000000059604645,2
2712,We thank you for your attention.,0.8999999761581421,2
2713,This speech was greeted by much laughter and applause.,0.8999999761581421,2
2714,"And the applause grew to a roar when Pinocchio, the famous Donkey, appeared in the circus ring.",-0.10000000149011612,0
2715,He was handsomely arrayed.,0.0,1
2716,"A new bridle of shining leather with buckles of polished brass was on his back; two white camellias were tied to his ears; ribbons and tassels of red silk adorned his mane, which was divided into many curls.",0.0,1
2717,A great sash of gold and silver was fastened around his waist and his tail was decorated with ribbons of many brilliant colors.,0.8999999761581421,2
2718,He was a handsome Donkey indeed.,0.8999999761581421,2
2719,"The Manager, when introducing him to the public, added these words: Most honored audience.",0.5,2
2720,"I shall not take your time tonight to tell you of the great difficulties which I have encountered while trying to tame this animal, since I found him in the wilds of Africa.",-0.4000000059604645,0
2721,"Observe, I beg of you, the savage look of his eye.",-0.4000000059604645,0
2722,All the means used by centuries of civilization in subduing wild beasts failed in this case.,-0.6000000238418579,0
2723,I had finally to resort to the gentle language of the whip in order to bring him to my will.,0.20000000298023224,2
2724,"With all my kindness, however, I never succeeded in gaining my Donkey’s love.",-0.4000000059604645,0
2725,He is still today as savage as the day I found him.,0.699999988079071,2
2726,He still fears and hates me.,-0.8999999761581421,0
2727,But I have found in him one great redeeming feature.,0.6000000238418579,2
2728,Do you see this little bump on his forehead.,-0.4000000059604645,0
2729,It is this bump which gives him his great talent of dancing and using his feet as nimbly as a human being.,0.699999988079071,2
2730,"Admire him, O signori, and enjoy yourselves.",0.4000000059604645,2
2731,"I let you, now, be the judges of my success as a teacher of animals.",0.30000001192092896,2
2732,"Before I leave you, I wish to state that there will be another performance tomorrow night.",0.0,1
2733,"If the weather threatens rain, the great spectacle will take place at eleven o’clock in the morning.",0.699999988079071,2
2734,"The Manager bowed and then turned to Pinocchio and said: Ready, Pinocchio.",-0.10000000149011612,0
2735,"Before starting your performance, salute your audience.",0.0,1
2736,"Pinocchio obediently bent his two knees to the ground and remained kneeling until the Manager, with the crack of the whip, cried sharply: Walk.",-0.30000001192092896,0
2737,The Donkey lifted himself on his four feet and walked around the ring.,-0.20000000298023224,0
2738,A few minutes passed and again the voice of the Manager called: Quickstep.,-0.4000000059604645,0
2739,and Pinocchio obediently changed his step.,0.4000000059604645,2
2740,Gallop.,0.20000000298023224,2
2741,and Pinocchio galloped.,0.0,1
2742,Full speed.,0.699999988079071,2
2743,and Pinocchio ran as fast as he could.,0.5,2
2744,As he ran the master raised his arm and a pistol shot rang in the air.,-0.10000000149011612,0
2745,"At the shot, the little Donkey fell to the ground as if he were really dead.",-0.699999988079071,0
2746,A shower of applause greeted the Donkey as he arose to his feet.,0.8000000119209291,2
2747,Cries and shouts and handclappings were heard on all sides.,-0.20000000298023224,0
2748,"At all that noise, Pinocchio lifted his head and raised his eyes.",-0.10000000149011612,0
2749,"There, in front of him, in a box sat a beautiful woman.",0.699999988079071,2
2750,"Around her neck she wore a long gold chain, from which hung a large medallion.",0.0,1
2751,On the medallion was painted the picture of a Marionette.,-0.20000000298023224,0
2752,That picture is of me.,0.20000000298023224,2
2753,That beautiful lady is my Fairy.,0.8999999761581421,2
2754,"said Pinocchio to himself, recognizing her.",0.0,1
2755,"He felt so happy that he tried his best to cry out: Oh, my Fairy.",0.8999999761581421,2
2756,My own Fairy.,0.0,1
2757,"But instead of words, a loud braying was heard in the theater, so loud and so long that all the spectators—men, women, and children, but especially the children—burst out laughing.",-0.4000000059604645,0
2758,"Then, in order to teach the Donkey that it was not good manners to bray before the public, the Manager hit him on the nose with the handle of the whip.",-0.8000000119209291,0
2759,The poor little Donkey stuck out a long tongue and licked his nose for a long time in an effort to take away the pain.,-0.5,0
2760,"And what was his grief when on looking up toward the boxes, he saw that the Fairy had disappeared.",-0.20000000298023224,0
2761,"He felt himself fainting, his eyes filled with tears, and he wept bitterly.",-0.6000000238418579,0
2762,"No one knew it, however, least of all the Manager, who, cracking his whip, cried out: Bravo, Pinocchio.",-0.30000001192092896,0
2763,Now show us how gracefully you can jump through the rings.,0.699999988079071,2
2764,"Pinocchio tried two or three times, but each time he came near the ring, he found it more to his taste to go under it.",0.20000000298023224,2
2765,"The fourth time, at a look from his master he leaped through it, but as he did so his hind legs caught in the ring and he fell to the floor in a heap.",-0.6000000238418579,0
2766,"When he got up, he was lame and could hardly limp as far as the stable.",0.4000000059604645,2
2767,Pinocchio.,0.20000000298023224,2
2768,We want Pinocchio.,-0.30000001192092896,0
2769,We want the little Donkey.,-0.4000000059604645,0
2770,"cried the boys from the orchestra, saddened by the accident.",-0.4000000059604645,0
2771,No one saw Pinocchio again that evening.,-0.30000001192092896,0
2772,"The next morning the veterinary—that is, the animal doctor—declared that he would be lame for the rest of his life.",0.0,1
2773,What do I want with a lame donkey.,-0.30000001192092896,0
2774,said the Manager to the stableboy.,0.0,1
2775,Take him to the market and sell him.,0.0,1
2776,"When they reached the square, a buyer was soon found.",0.10000000149011612,1
2777,How much do you ask for that little lame Donkey.,0.10000000149011612,1
2778,he asked.,-0.10000000149011612,0
2779,Four dollars.,0.0,1
2780,I’ll give you four cents.,0.0,1
2781,Don’t think I’m buying him for work.,-0.8000000119209291,0
2782,I want only his skin.,-0.20000000298023224,0
2783,It looks very tough and I can use it to make myself a drumhead.,0.20000000298023224,2
2784,I belong to a musical band in my village and I need a drum.,-0.10000000149011612,0
2785,"I leave it to you, my dear children, to picture to yourself the great pleasure with which Pinocchio heard that he was to become a drumhead.",0.8000000119209291,2
2786,"As soon as the buyer had paid the four cents, the Donkey changed hands.",-0.4000000059604645,0
2787,"His new owner took him to a high cliff overlooking the sea, put a stone around his neck, tied a rope to one of his hind feet, gave him a push, and threw him into the water.",-0.5,0
2788,Pinocchio sank immediately.,-0.699999988079071,0
2789,"And his new master sat on the cliff waiting for him to drown, so as to skin him and make himself a drumhead.",-0.4000000059604645,0
2790,"CHAPTER 34 Pinocchio is thrown into the sea, eaten by fishes, and becomes a Marionette once more.",0.0,1
2791,"As he swims to land, he is swallowed by the Terrible Shark.",-0.20000000298023224,0
2792,"Down into the sea, deeper and deeper, sank Pinocchio, and finally, after fifty minutes of waiting, the man on the cliff said to himself: By this time my poor little lame Donkey must be drowned.",-0.699999988079071,0
2793,Up with him and then I can get to work on my beautiful drum.,0.8999999761581421,2
2794,"He pulled the rope which he had tied to Pinocchio’s leg—pulled and pulled and pulled and, at last, he saw appear on the surface of the water—Can you guess what.",-0.20000000298023224,0
2795,"Instead of a dead donkey, he saw a very much alive Marionette, wriggling and squirming like an eel.",0.30000001192092896,2
2796,"Seeing that wooden Marionette, the poor man thought he was dreaming and sat there with his mouth wide open and his eyes popping out of his head.",-0.6000000238418579,0
2797,"Gathering his wits together, he said: And the Donkey I threw into the sea.",0.0,1
2798,"I am that Donkey, answered the Marionette laughing.",0.4000000059604645,2
2799,You.,0.10000000149011612,1
2800,I.,0.0,1
2801,"Ah, you little cheat.",-0.8000000119209291,0
2802,Are you poking fun at me.,0.0,1
2803,Poking fun at you.,0.8000000119209291,2
2804,"Not at all, dear Master.",-0.699999988079071,0
2805,I am talking seriously.,-0.10000000149011612,0
2806,"But, then, how is it that you, who a few minutes ago were a donkey, are now standing before me a wooden Marionette.",-0.699999988079071,0
2807,It may be the effect of salt water.,-0.10000000149011612,0
2808,The sea is fond of playing these tricks.,0.6000000238418579,2
2809,"Be careful, Marionette, be careful.",-0.4000000059604645,0
2810,Don’t laugh at me.,-0.8000000119209291,0
2811,"Woe be to you, if I lose my patience.",-0.6000000238418579,0
2812,"Well, then, my Master, do you want to know my whole story.",0.0,1
2813,Untie my leg and I can tell it to you better.,0.5,2
2814,"The old fellow, curious to know the true story of the Marionette’s life, immediately untied the rope which held his foot.",0.5,2
2815,"Pinocchio, feeling free as a bird of the air, began his tale: Know, then, that, once upon a time, I was a wooden Marionette, just as I am today.",0.30000001192092896,2
2816,"One day I was about to become a boy, a real boy, but on account of my laziness and my hatred of books, and because I listened to bad companions, I ran away from home.",-0.5,0
2817,"One beautiful morning, I awoke to find myself changed into a donkey—long ears, gray coat, even a tail.",0.30000001192092896,2
2818,What a shameful day for me.,-0.8000000119209291,0
2819,"I hope you will never experience one like it, dear Master.",0.0,1
2820,"I was taken to the fair and sold to a Circus Owner, who tried to make me dance and jump through the rings.",0.0,1
2821,"One night, during a performance, I had a bad fall and became lame.",-0.6000000238418579,0
2822,"Not knowing what to do with a lame donkey, the Circus Owner sent me to the market place and you bought me.",0.20000000298023224,2
2823,Indeed I did.,0.10000000149011612,1
2824,And I paid four cents for you.,-0.10000000149011612,0
2825,Now who will return my money to me.,-0.5,0
2826,But why did you buy me.,-0.30000001192092896,0
2827,You bought me to do me harm—to kill me—to make a drumhead out of me.,-0.8000000119209291,0
2828,Indeed I did.,0.10000000149011612,1
2829,And now where shall I find another skin.,-0.4000000059604645,0
2830,"Never mind, dear Master.",0.10000000149011612,1
2831,There are so many donkeys in this world.,-0.6000000238418579,0
2832,"Tell me, impudent little rogue, does your story end here.",-0.4000000059604645,0
2833,"One more word, answered the Marionette, and I am through.",0.0,1
2834,"After buying me, you brought me here to kill me.",-0.8000000119209291,0
2835,"But feeling sorry for me, you tied a stone to my neck and threw me to the bottom of the sea.",-0.8000000119209291,0
2836,That was very good and kind of you to want me to suffer as little as possible and I shall remember you always.,0.8000000119209291,2
2837,"And now my Fairy will take care of me, even if you— Your Fairy.",0.8000000119209291,2
2838,Who is she.,-0.10000000149011612,0
2839,"She is my mother, and, like all other mothers who love their children, she never loses sight of me, even though I do not deserve it.",-0.30000001192092896,0
2840,"And today this good Fairy of mine, as soon as she saw me in danger of drowning, sent a thousand fishes to the spot where I lay.",0.8000000119209291,2
2841,They thought I was really a dead donkey and began to eat me.,-0.8000000119209291,0
2842,What great bites they took.,0.6000000238418579,2
2843,"One ate my ears, another my nose, a third my neck and my mane.",-0.6000000238418579,0
2844,"Some went at my legs and some at my back, and among the others, there was one tiny fish so gentle and polite that he did me the great favor of eating even my tail.",0.6000000238418579,2
2845,"From now on, said the man, horrified, I swear I shall never again taste fish.",-0.8000000119209291,0
2846,How I should enjoy opening a mullet or a whitefish just to find there the tail of a dead donkey.,-0.30000001192092896,0
2847,"I think as you do, answered the Marionette, laughing.",0.6000000238418579,2
2848,"Still, you must know that when the fish finished eating my donkey coat, which covered me from head to foot, they naturally came to the bones—or rather, in my case, to the wood, for as you know, I am made of very hard wood.",0.0,1
2849,"After the first few bites, those greedy fish found out that the wood was not good for their teeth, and, afraid of indigestion, they turned and ran here and there without saying good-by or even as much as thank you to me.",-0.5,0
2850,"Here, dear Master, you have my story.",0.20000000298023224,2
2851,You know now why you found a Marionette and not a dead donkey when you pulled me out of the water.,0.10000000149011612,1
2852,I laugh at your story.,0.8000000119209291,2
2853,cried the man angrily.,-0.6000000238418579,0
2854,I know that I spent four cents to get you and I want my money back.,-0.699999988079071,0
2855,Do you know what I can do; I am going to take you to the market once more and sell you as dry firewood.,-0.20000000298023224,0
2856,"Very well, sell me.",0.8000000119209291,2
2857,"I am satisfied, said Pinocchio.",0.8000000119209291,2
2858,"But as he spoke, he gave a quick leap and dived into the sea.",0.6000000238418579,2
2859,"Swimming away as fast as he could, he cried out, laughing: Good-by, Master.",0.699999988079071,2
2860,"If you ever need a skin for your drum, remember me.",0.699999988079071,2
2861,He swam on and on.,-0.20000000298023224,0
2862,"After a while, he turned around again and called louder than before: Good-by, Master.",0.0,1
2863,"If you ever need a piece of good dry firewood, remember me.",0.699999988079071,2
2864,In a few seconds he had gone so far he could hardly be seen.,0.0,1
2865,"All that could be seen of him was a very small black dot moving swiftly on the blue surface of the water, a little black dot which now and then lifted a leg or an arm in the air.",-0.20000000298023224,0
2866,One would have thought that Pinocchio had turned into a porpoise playing in the sun.,-0.6000000238418579,0
2867,"After swimming for a long time, Pinocchio saw a large rock in the middle of the sea, a rock as white as marble.",0.0,1
2868,High on the rock stood a little Goat bleating and calling and beckoning to the Marionette to come to her.,0.0,1
2869,There was something very strange about that little Goat.,-0.4000000059604645,0
2870,"Her coat was not white or black or brown as that of any other goat, but azure, a deep brilliant color that reminded one of the hair of the lovely maiden.",0.8999999761581421,2
2871,"Pinocchio’s heart beat fast, and then faster and faster.",0.30000001192092896,2
2872,He redoubled his efforts and swam as hard as he could toward the white rock.,0.5,2
2873,"He was almost halfway over, when suddenly a horrible sea monster stuck its head out of the water, an enormous head with a huge mouth, wide open, showing three rows of gleaming teeth, the mere sight of which would have filled you with fear.",-0.6000000238418579,0
2874,Do you know what it was.,-0.10000000149011612,0
2875,"That sea monster was no other than the enormous Shark, which has often been mentioned in this story and which, on account of its cruelty, had been nicknamed The Attila of the Sea by both fish and fishermen.",-0.30000001192092896,0
2876,Poor Pinocchio.,0.20000000298023224,2
2877,The sight of that monster frightened him almost to death.,-0.8000000119209291,0
2878,"He tried to swim away from him, to change his path, to escape, but that immense mouth kept coming nearer and nearer.",0.0,1
2879,"Hasten, Pinocchio, I beg you.",-0.20000000298023224,0
2880,bleated the little Goat on the high rock.,0.10000000149011612,1
2881,"And Pinocchio swam desperately with his arms, his body, his legs, his feet.",-0.5,0
2882,"Quick, Pinocchio, the monster is coming nearer.",0.699999988079071,2
2883,"Pinocchio swam faster and faster, and harder and harder.",0.0,1
2884,"Faster, Pinocchio.",0.10000000149011612,1
2885,The monster will get you.,0.10000000149011612,1
2886,There he is.,0.0,1
2887,There he is.,0.0,1
2888,"Quick, quick, or you are lost.",0.699999988079071,2
2889,Pinocchio went through the water like a shot—swifter and swifter.,0.0,1
2890,He came close to the rock.,0.0,1
2891,The Goat leaned over and gave him one of her hoofs to help him up out of the water.,0.699999988079071,2
2892,Alas.,0.0,1
2893,It was too late.,-0.8000000119209291,0
2894,The monster overtook him and the Marionette found himself in between the rows of gleaming white teeth.,-0.6000000238418579,0
2895,"Only for a moment, however, for the Shark took a deep breath and, as he breathed, he drank in the Marionette as easily as he would have sucked an egg.",-0.30000001192092896,0
2896,"Then he swallowed him so fast that Pinocchio, falling down into the body of the fish, lay stunned for a half hour.",-0.30000001192092896,0
2897,When he recovered his senses the Marionette could not remember where he was.,-0.20000000298023224,0
2898,"Around him all was darkness, a darkness so deep and so black that for a moment he thought he had put his head into an inkwell.",-0.5,0
2899,He listened for a few moments and heard nothing.,-0.5,0
2900,Once in a while a cold wind blew on his face.,-0.5,0
2901,"At first he could not understand where that wind was coming from, but after a while he understood that it came from the lungs of the monster.",0.5,2
2902,"I forgot to tell you that the Shark was suffering from asthma, so that whenever he breathed a storm seemed to blow.",-0.4000000059604645,0
2903,"Pinocchio at first tried to be brave, but as soon as he became convinced that he was really and truly in the Shark’s stomach, he burst into sobs and tears.",0.30000001192092896,2
2904,Help.,-0.20000000298023224,0
2905,Help.,-0.20000000298023224,0
2906,he cried.,-0.4000000059604645,0
2907,"Oh, poor me.",-0.8000000119209291,0
2908,Won’t someone come to save me.,-0.699999988079071,0
2909,"Who is there to help you, unhappy boy.",-0.6000000238418579,0
2910,"said a rough voice, like a guitar out of tune.",-0.6000000238418579,0
2911,Who is talking.,-0.10000000149011612,0
2912,"asked Pinocchio, frozen with terror.",-0.6000000238418579,0
2913,"It is I, a poor Tunny swallowed by the Shark at the same time as you.",-0.5,0
2914,And what kind of a fish are you.,-0.20000000298023224,0
2915,I have nothing to do with fishes.,-0.6000000238418579,0
2916,I am a Marionette.,0.0,1
2917,"If you are not a fish, why did you let this monster swallow you.",-0.699999988079071,0
2918,I didn’t let him.,-0.4000000059604645,0
2919,He chased me and swallowed me without even a ‘by your leave’.,-0.699999988079071,0
2920,And now what are we to do here in the dark.,0.0,1
2921,"Wait until the Shark has digested us both, I suppose.",-0.5,0
2922,"But I don’t want to be digested, shouted Pinocchio, starting to sob.",-0.5,0
2923,"Neither do I, said the Tunny, but I am wise enough to think that if one is born a fish, it is more dignified to die under the water than in the frying pan.",0.0,1
2924,What nonsense.,-0.8999999761581421,0
2925,cried Pinocchio.,-0.30000001192092896,0
2926,"Mine is an opinion, replied the Tunny, and opinions should be respected.",-0.20000000298023224,0
2927,But I want to get out of this place.,-0.6000000238418579,0
2928,I want to escape.,-0.10000000149011612,0
2929,"Go, if you can.",0.4000000059604645,2
2930,Is this Shark that has swallowed us very long.,-0.5,0
2931,asked the Marionette.,-0.10000000149011612,0
2932,"His body, not counting the tail, is almost a mile long.",-0.30000001192092896,0
2933,"While talking in the darkness, Pinocchio thought he saw a faint light in the distance.",-0.20000000298023224,0
2934,What can that be.,0.20000000298023224,2
2935,he said to the Tunny.,-0.10000000149011612,0
2936,"Some other poor fish, waiting as patiently as we to be digested by the Shark.",-0.6000000238418579,0
2937,I want to see him.,0.4000000059604645,2
2938,He may be an old fish and may know some way of escape.,-0.10000000149011612,0
2939,"I wish you all good luck, dear Marionette.",0.8999999761581421,2
2940,"Good-by, Tunny.",0.699999988079071,2
2941,"Good-by, Marionette, and good luck.",0.8999999761581421,2
2942,When shall I see you again.,0.0,1
2943,Who knows.,0.0,1
2944,It is better not to think about it.,-0.6000000238418579,0
2945,CHAPTER 35 In the Shark’s body Pinocchio finds whom.,0.0,1
2946,"Read this chapter, my children, and you will know.",0.0,1
2947,"Pinocchio, as soon as he had said good-by to his good friend, the Tunny, tottered away in the darkness and began to walk as well as he could toward the faint light which glowed in the distance.",0.20000000298023224,2
2948,"As he walked his feet splashed in a pool of greasy and slippery water, which had such a heavy smell of fish fried in oil that Pinocchio thought it was Lent.",-0.699999988079071,0
2949,"The farther on he went, the brighter and clearer grew the tiny light.",0.8000000119209291,2
2950,"On and on he walked till finally he found—I give you a thousand guesses, my dear children.",0.6000000238418579,2
2951,"He found a little table set for dinner and lighted by a candle stuck in a glass bottle; and near the table sat a little old man, white as the snow, eating live fish.",-0.10000000149011612,0
2952,"They wriggled so that, now and again, one of them slipped out of the old man’s mouth and escaped into the darkness under the table.",-0.5,0
2953,"At this sight, the poor Marionette was filled with such great and sudden happiness that he almost dropped in a faint.",0.8000000119209291,2
2954,"He wanted to laugh, he wanted to cry, he wanted to say a thousand and one things, but all he could do was to stand still, stuttering and stammering brokenly.",-0.5,0
2955,"At last, with a great effort, he was able to let out a scream of joy and, opening wide his arms he threw them around the old man’s neck.",0.8000000119209291,2
2956,"Oh, Father, dear Father.",0.20000000298023224,2
2957,Have I found you at last.,0.4000000059604645,2
2958,"Now I shall never, never leave you again.",0.5,2
2959,Are my eyes really telling me the truth.,0.0,1
2960,"answered the old man, rubbing his eyes.",-0.8000000119209291,0
2961,Are you really my own dear Pinocchio.,-0.4000000059604645,0
2962,"Yes, yes, yes.",0.699999988079071,2
2963,It is I.,0.0,1
2964,Look at me.,-0.30000001192092896,0
2965,"And you have forgiven me, haven’t you.",-0.20000000298023224,0
2966,"Oh, my dear Father, how good you are.",0.8999999761581421,2
2967,"And to think that I—Oh, but if you only knew how many misfortunes have fallen on my head and how many troubles I have had.",-0.699999988079071,0
2968,"Just think that on the day you sold your old coat to buy me my A-B-C book so that I could go to school, I ran away to the Marionette Theater and the proprietor caught me and wanted to burn me to cook his roast lamb.",-0.30000001192092896,0
2969,"He was the one who gave me the five gold pieces for you, but I met the Fox and the Cat, who took me to the Inn of the Red Lobster.",0.4000000059604645,2
2970,There they ate like wolves and I left the Inn alone and I met the Assassins in the wood.,0.0,1
2971,"I ran and they ran after me, always after me, till they hanged me to the branch of a giant oak tree.",-0.6000000238418579,0
2972,"Then the Fairy of the Azure Hair sent the coach to rescue me and the doctors, after looking at me, said, ‘If he is not dead, then he is surely alive,’ and then I told a lie and my nose began to grow.",-0.699999988079071,0
2973,"It grew and it grew, till I couldn’t get it through the door of the room.",0.0,1
2974,And then I went with the Fox and the Cat to the Field of Wonders to bury the gold pieces.,0.0,1
2975,"The Parrot laughed at me and, instead of two thousand gold pieces, I found none.",-0.5,0
2976,"When the Judge heard I had been robbed, he sent me to jail to make the thieves happy; and when I came away I saw a fine bunch of grapes hanging on a vine.",-0.8000000119209291,0
2977,The trap caught me and the Farmer put a collar on me and made me a watchdog.,-0.30000001192092896,0
2978,He found out I was innocent when I caught the Weasels and he let me go.,0.0,1
2979,The Serpent with the tail that smoked started to laugh and a vein in his chest broke and so I went back to the Fairy’s house.,0.0,1
2980,"She was dead, and the Pigeon, seeing me crying, said to me, ‘I have seen your father building a boat to look for you in America,’ and I said to him, ‘Oh, if I only had wings!’ and he said to me, ‘Do you want to go to your father?’",-0.30000001192092896,0
